DESTINATION,DESTINATION CODE,EFFECTIVE DATE,RATES (US$),STATUS,BILLING INCREMENT,DELETION DATE
El Salvador - Personal,50326083,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326084,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326105,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326106,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326107,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326108,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326109,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326131,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326132,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326133,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326134,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326135,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326136,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326137,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326138,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326139,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326141,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326145,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326146,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326147,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326148,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326149,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326225,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326226,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326227,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326228,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326229,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326415,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326416,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326417,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326418,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Personal,50326419,1-Jun-17,0.1188,Same, 1/1,
El Salvador - Salnet,5032482,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,5032550,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322151,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322152,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322153,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322154,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322155,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322156,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322157,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322158,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322159,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322175,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322176,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322177,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322178,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322179,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322495,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322496,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322497,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322498,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322499,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322655,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322656,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322681,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322682,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322692,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322696,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322697,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322698,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322699,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322830,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322831,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322832,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322833,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322834,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322835,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322836,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50322837,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50323110,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50323111,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50323112,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50323155,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50323156,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50323157,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50323158,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50323159,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50323317,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50323379,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50323608,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50323609,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50324250,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50324251,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50324252,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50324620,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50324629,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50324810,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50324811,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50326550,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50326551,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Salnet,50326878,1-Jun-17,0.1584,Same, 1/1,
El Salvador - Telefonica,5032200,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032202,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032210,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032211,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032233,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032236,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032238,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032244,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032257,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032275,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032287,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032302,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032328,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032329,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032359,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032366,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032367,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032373,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032374,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032405,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032414,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032427,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032430,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032431,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032432,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032434,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032435,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032479,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032489,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032513,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032514,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032516,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032517,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032530,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032531,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032532,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032533,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032534,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032535,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032536,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032537,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032541,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032542,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032543,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032600,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032601,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032612,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032620,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032631,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032635,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032637,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032642,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032677,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032678,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,5032679,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322180,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322181,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322182,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322183,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322184,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322197,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322198,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322376,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322377,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322378,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322379,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322470,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322471,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322472,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322473,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322474,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322475,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322476,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322545,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322546,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322547,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322548,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322549,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322564,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322565,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322566,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322567,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322568,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322569,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322591,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322592,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322593,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322594,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322595,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322597,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322598,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322599,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322627,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322628,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322687,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50322688,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323120,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323121,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323122,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323123,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323124,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323148,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323149,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323160,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323161,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323162,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323163,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323164,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323170,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323171,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323172,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323173,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323174,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323360,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323361,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323362,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323410,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323411,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323412,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323440,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323441,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323442,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323443,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323444,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323659,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323750,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323751,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323752,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323753,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323800,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323801,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323830,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323831,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323900,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323901,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50323902,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50324385,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50324560,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50324561,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50324562,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50324563,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50324564,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50324710,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50324730,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50325185,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50325386,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50326400,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50326401,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telefonica,50326402,1-Jun-17,0.13,Same, 1/1,
El Salvador - Telemovil,5032121,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032124,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032208,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032252,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032304,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032392,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032397,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032403,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032404,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032406,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032407,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032468,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032476,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032497,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032500,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032501,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032505,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032507,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032508,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032509,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032555,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032556,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032562,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032563,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032564,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032565,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032566,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032567,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032590,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032603,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032606,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032609,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032623,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032638,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,5032697,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50321224,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50321225,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322015,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322016,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322017,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322018,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322019,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322072,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322073,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322074,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322075,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322076,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322077,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322078,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322079,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322196,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322465,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322466,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322467,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322468,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322469,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322660,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322661,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322662,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322668,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322669,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322689,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322693,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322694,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322695,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322809,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322838,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50322839,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323033,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323034,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323035,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323060,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323061,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323062,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323063,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323125,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323126,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323127,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323128,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323129,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323146,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323152,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323153,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323154,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323165,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323166,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323167,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323168,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323169,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323175,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323176,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323177,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323178,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323179,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323374,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323400,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323401,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323402,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323403,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323404,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323405,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323406,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323680,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323980,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323981,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323982,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323983,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50323984,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50324005,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50324750,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50324751,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50324752,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50324753,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50324754,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50324773,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50324774,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50324983,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50324984,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50325060,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50325061,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50325062,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50325063,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50325064,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50325069,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50325570,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50325571,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50325572,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50325573,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50325574,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50325575,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50325921,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50326051,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50326052,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50326053,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50326054,1-Jun-17,0.14,Same, 1/1,
El Salvador - Telemovil,50326055,1-Jun-17,0.14,Same, 1/1,
