DESTINATION,DESTINATION CODE,EFFECTIVE DATE,RATES (US$),STATUS,BILLING INCREMENT,DELETION DATE
Mexico - Mobile - IUSACELL,5219811762,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219811763,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219811900,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219811901,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219811902,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219811903,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219811904,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521981192,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521981193,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521981194,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521981195,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521981196,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521981197,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521981199,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521981200,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521981201,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521981202,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521981203,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521981204,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219815931,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219815932,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219815933,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219815934,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219815935,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219815936,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219815937,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219815938,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219815939,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219818050,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219818051,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219818052,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219818053,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219818054,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219818055,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219818056,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219818058,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219818059,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521981821,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219821060,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219821061,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219821062,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219821063,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219821064,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219821065,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219821066,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219821067,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219821110,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219821111,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219821112,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219821113,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219821114,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219821115,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219821116,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219821117,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521982112,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521982114,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219821230,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219821231,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219821232,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219821233,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219821234,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219821235,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219821236,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219821237,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521982134,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219831000,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219831001,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219831002,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219831003,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219831004,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219831005,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219831006,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219831007,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219831150,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219831151,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219831152,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219831153,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219831154,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521983133,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521983162,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521983163,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219831710,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219831711,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219831712,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219831713,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219831714,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521983172,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521983173,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521983189,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521983190,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521983191,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521983192,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219835931,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219835932,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219835933,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219835934,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219835935,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219835936,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219835937,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219835938,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219835939,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219838313,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219838314,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219838315,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219838316,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219838317,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219838318,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219838319,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521983838,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521983867,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841070,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841071,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841072,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841073,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841074,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521984113,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841260,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841261,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841262,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841263,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841264,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841265,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841266,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841267,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841268,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521984139,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841581,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841582,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841583,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841584,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841585,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841586,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841587,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841588,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841589,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521984171,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521984176,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841900,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841901,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841902,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841903,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841904,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841905,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841906,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841907,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219841908,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521984191,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521984192,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521984193,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521984194,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521984228,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521984229,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521984230,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521984232,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521984233,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219845931,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219845932,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219845933,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219845934,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219845935,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219845936,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219845937,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219845938,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219845939,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219848010,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219848011,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219848012,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219848015,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219848016,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219848017,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219848018,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219851050,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219851051,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219851052,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219851053,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219851054,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219851055,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219851056,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219851057,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219851058,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521985110,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219851200,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219851201,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219851202,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219851203,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219851204,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219851205,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521985128,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521985129,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521985130,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521985131,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521985132,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521985133,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219855931,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219855932,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219855933,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219855934,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219855935,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219855936,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219855937,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219855938,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219855939,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219861040,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219861041,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219861042,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219861043,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219861044,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219861045,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219861046,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219861047,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219861048,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521986108,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219861220,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219861221,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219861222,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219861223,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219861224,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219865931,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219865932,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219865933,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219865934,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219871040,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219871041,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219871042,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219871043,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219871044,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521987115,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521987127,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521987128,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521987133,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521987134,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521987135,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219871360,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219871361,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219871362,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219871363,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219871364,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521987138,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219871390,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219871391,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219871392,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219871393,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219871394,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219875931,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219875932,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219875933,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219875934,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219875935,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521987871,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219878736,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219878737,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219878738,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219878739,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219878792,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219878793,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219878794,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219878795,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219878796,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219878797,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219878798,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219878799,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219881090,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219881091,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219881092,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219881093,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219881094,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219911180,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219911181,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219911182,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219911183,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219911184,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521993107,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521993108,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521993117,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219931510,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219931511,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219931512,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219931513,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219931514,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219931911,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219931912,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219931913,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219931914,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219931915,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219931916,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219931917,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219931918,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219931919,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521993220,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219932750,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219932753,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219932754,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219932755,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219932756,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219932757,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219932758,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219932759,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521993294,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521993297,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521993299,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521993303,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521993308,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521993309,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521993318,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521993322,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521993323,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521993325,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521993326,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521993327,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521993328,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521993329,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521993331,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521993332,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521993333,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,521993334,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219933470,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219933471,07-Jun-17,0.0065,Same, 60/60,
Mexico - Mobile - IUSACELL,5219933472,07-Jun-17,0.0065,Same, 60/60,
