ANGUILLA - MOBILE - DIGICEL,1264581,$0.1655 ,CURRENT,10/25/2017
ANGUILLA - MOBILE - DIGICEL,1264582,$0.1655 ,CURRENT,10/25/2017
ANGUILLA - MOBILE - DIGICEL,1264583,$0.1655 ,CURRENT,10/25/2017
ANGUILLA - MOBILE - DIGICEL,1264584,$0.1655 ,CURRENT,10/25/2017
ANGUILLA - MOBILE - OTHER CARRIERS,1264235,$0.1617 ,DECREASE,11/29/2017
ANGUILLA - MOBILE - OTHER CARRIERS,1264469,$0.1617 ,DECREASE,11/29/2017
ANGUILLA - MOBILE - OTHER CARRIERS,1264476,$0.1617 ,DECREASE,11/29/2017
ANGUILLA - MOBILE - OTHER CARRIERS,1264536,$0.1617 ,DECREASE,11/29/2017
ANGUILLA - MOBILE - OTHER CARRIERS,1264537,$0.1617 ,DECREASE,11/29/2017
ANGUILLA - MOBILE - OTHER CARRIERS,1264538,$0.1617 ,DECREASE,11/29/2017
ANGUILLA - MOBILE - OTHER CARRIERS,1264539,$0.1617 ,DECREASE,11/29/2017
ANGUILLA - MOBILE - OTHER CARRIERS,1264543,$0.1617 ,DECREASE,11/29/2017
ANGUILLA - MOBILE - OTHER CARRIERS,1264729,$0.1617 ,DECREASE,11/29/2017
ANGUILLA - MOBILE - OTHER CARRIERS,1264772,$0.1617 ,DECREASE,11/29/2017
ANGUILLA - PROPER,1264,$0.1609 ,DECREASE,11/29/2017
ANTARCTICA - CASEY,67212,$1.5000 ,CURRENT,11/02/2016
ANTARCTICA - MOBILE - NORFOLK ISLAND,67238,$1.2078 ,CURRENT,11/02/2016
ANTARCTICA - NORFOLK ISLAND,6723,$1.5000 ,CURRENT,11/02/2016
ANTARCTICA - PROPER,672,$1.4404 ,CURRENT,06/08/2016
ANTARCTICA - SCOTT BASE,67211,$1.5000 ,CURRENT,11/02/2016
ANTIGUA AND BARBUDA - MOBILE - DIGICEL,1268720,$0.1805 ,CURRENT,05/24/2017
ANTIGUA AND BARBUDA - MOBILE - DIGICEL,1268721,$0.1805 ,CURRENT,05/24/2017
ANTIGUA AND BARBUDA - MOBILE - DIGICEL,1268722,$0.1805 ,CURRENT,05/24/2017
ANTIGUA AND BARBUDA - MOBILE - DIGICEL,1268724,$0.1805 ,CURRENT,05/24/2017
ANTIGUA AND BARBUDA - MOBILE - DIGICEL,1268725,$0.1805 ,CURRENT,05/24/2017
ANTIGUA AND BARBUDA - MOBILE - DIGICEL,1268726,$0.1805 ,CURRENT,05/24/2017
ANTIGUA AND BARBUDA - MOBILE - DIGICEL,1268783,$0.1805 ,CURRENT,05/24/2017
ANTIGUA AND BARBUDA - MOBILE - DIGICEL,1268785,$0.1805 ,CURRENT,05/24/2017
ANTIGUA AND BARBUDA - MOBILE - DIGICEL,1268788,$0.1805 ,CURRENT,05/24/2017
ANTIGUA AND BARBUDA - MOBILE - OTHER CARRIERS,1268464,$0.1805 ,CURRENT,09/20/2017
ANTIGUA AND BARBUDA - MOBILE - OTHER CARRIERS,1268723,$0.1805 ,CURRENT,09/20/2017
ANTIGUA AND BARBUDA - MOBILE - OTHER CARRIERS,1268727,$0.1805 ,CURRENT,09/20/2017
ANTIGUA AND BARBUDA - MOBILE - OTHER CARRIERS,1268728,$0.1805 ,CURRENT,09/20/2017
ANTIGUA AND BARBUDA - MOBILE - OTHER CARRIERS,1268729,$0.1805 ,CURRENT,09/20/2017
ANTIGUA AND BARBUDA - MOBILE - OTHER CARRIERS,1268764,$0.1805 ,CURRENT,09/20/2017
ANTIGUA AND BARBUDA - MOBILE - OTHER CARRIERS,1268770,$0.1805 ,CURRENT,09/20/2017
ANTIGUA AND BARBUDA - MOBILE - OTHER CARRIERS,1268771,$0.1805 ,CURRENT,09/20/2017
ANTIGUA AND BARBUDA - MOBILE - OTHER CARRIERS,1268772,$0.1805 ,CURRENT,09/20/2017
ANTIGUA AND BARBUDA - MOBILE - OTHER CARRIERS,1268773,$0.1805 ,CURRENT,09/20/2017
ANTIGUA AND BARBUDA - MOBILE - OTHER CARRIERS,1268774,$0.1805 ,CURRENT,09/20/2017
ANTIGUA AND BARBUDA - MOBILE - OTHER CARRIERS,1268775,$0.1805 ,CURRENT,09/20/2017
ANTIGUA AND BARBUDA - MOBILE - OTHER CARRIERS,1268776,$0.1805 ,CURRENT,09/20/2017
ANTIGUA AND BARBUDA - MOBILE - OTHER CARRIERS,1268778,$0.1805 ,CURRENT,09/20/2017
ANTIGUA AND BARBUDA - MOBILE - OTHER CARRIERS,1268779,$0.1805 ,CURRENT,09/20/2017
ANTIGUA AND BARBUDA - MOBILE - OTHER CARRIERS,1268780,$0.1805 ,CURRENT,09/20/2017
ANTIGUA AND BARBUDA - MOBILE - OTHER CARRIERS,1268781,$0.1805 ,CURRENT,09/20/2017
ANTIGUA AND BARBUDA - MOBILE - OTHER CARRIERS,1268782,$0.1805 ,CURRENT,09/20/2017
ANTIGUA AND BARBUDA - MOBILE - OTHER CARRIERS,1268784,$0.1805 ,CURRENT,09/20/2017
ANTIGUA AND BARBUDA - MOBILE - OTHER CARRIERS,1268786,$0.1805 ,CURRENT,09/20/2017
ANTIGUA AND BARBUDA - MOBILE - OTHER CARRIERS,1268789,$0.1805 ,CURRENT,09/20/2017
ANTIGUA AND BARBUDA - PROPER,1268,$0.1588 ,CURRENT,11/22/2017
ARGENTINA - BUENOS AIRES,5411,$0.0016 ,CURRENT,11/08/2017
ARGENTINA - BUENOS AIRES MOBILE,54911,$0.0508 ,DECREASE,11/29/2017
ARGENTINA - CORDOBA,54351,$0.0035 ,CURRENT,11/08/2017
ARGENTINA - CORRIENTES,54379,$0.0149 ,CURRENT,11/22/2017
ARGENTINA - LA PLATA,54221,$0.0036 ,DECREASE,11/29/2017
ARGENTINA - MAR DEL PLATA,54223,$0.0038 ,DECREASE,11/29/2017
ARGENTINA - MENDOZA,54261,$0.0035 ,CURRENT,11/08/2017
ARGENTINA - OTHER CITIES,54232,$0.0083 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES,54236,$0.0083 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES,54237,$0.0083 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES,54249,$0.0083 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES,54291,$0.0083 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES,54299,$0.0083 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES,54332,$0.0083 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES,54336,$0.0083 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES,54343,$0.0083 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES,54348,$0.0083 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES,54358,$0.0083 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES,54372,$0.0083 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES,542293,$0.0083 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES,543461,$0.0083 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES,543464,$0.0083 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES,543476,$0.0083 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES,543543,$0.0083 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES,543571,$0.0083 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES,543874,$0.0083 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES MOBILE,5490,$0.0508 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES MOBILE,5492,$0.0508 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES MOBILE,5493,$0.0508 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES MOBILE,5494,$0.0508 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES MOBILE,5495,$0.0508 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES MOBILE,5496,$0.0508 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES MOBILE,5497,$0.0508 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES MOBILE,5498,$0.0508 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES MOBILE,5499,$0.0508 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES MOBILE,54910,$0.0508 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES MOBILE,54912,$0.0508 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES MOBILE,54913,$0.0508 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES MOBILE,54914,$0.0508 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES MOBILE,54915,$0.0508 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES MOBILE,54916,$0.0508 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES MOBILE,54917,$0.0508 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES MOBILE,54918,$0.0508 ,DECREASE,11/29/2017
ARGENTINA - OTHER CITIES MOBILE,54919,$0.0508 ,DECREASE,11/29/2017
ARGENTINA - PROPER,54,$0.0137 ,CURRENT,11/22/2017
ARGENTINA - ROSARIO,54341,$0.0035 ,CURRENT,11/08/2017
ARGENTINA - SAN JUAN,54264,$0.0076 ,CURRENT,11/22/2017
ARGENTINA - SANTA FE,54342,$0.0037 ,CURRENT,08/30/2017
ARMENIA - MOBILE - ARMENTEL,37491,$0.1367 ,CURRENT,10/04/2017
ARMENIA - MOBILE - ARMENTEL,37496,$0.1367 ,CURRENT,10/04/2017
ARMENIA - MOBILE - ARMENTEL,37499,$0.1367 ,CURRENT,10/04/2017
ARMENIA - MOBILE - ORANGE,37455,$0.1745 ,CURRENT,08/30/2017
ARMENIA - MOBILE - ORANGE,37495,$0.1745 ,CURRENT,08/30/2017
ARMENIA - MOBILE - OTHER CARRIERS,37450,$0.1489 ,CURRENT,05/03/2017
ARMENIA - MOBILE - OTHER CARRIERS,37451,$0.1489 ,CURRENT,05/03/2017
ARMENIA - MOBILE - OTHER CARRIERS,37452,$0.1489 ,CURRENT,05/03/2017
ARMENIA - MOBILE - OTHER CARRIERS,37453,$0.1489 ,CURRENT,05/03/2017
ARMENIA - MOBILE - OTHER CARRIERS,37454,$0.1489 ,CURRENT,05/03/2017
ARMENIA - MOBILE - OTHER CARRIERS,37456,$0.1489 ,CURRENT,05/03/2017
ARMENIA - MOBILE - OTHER CARRIERS,37457,$0.1489 ,CURRENT,05/03/2017
ARMENIA - MOBILE - OTHER CARRIERS,37458,$0.1489 ,CURRENT,05/03/2017
ARMENIA - MOBILE - OTHER CARRIERS,37459,$0.1489 ,CURRENT,05/03/2017
ARMENIA - MOBILE - OTHER CARRIERS,37492,$0.1489 ,CURRENT,05/03/2017
ARMENIA - MOBILE - VIVACELL,37477,$0.1516 ,DECREASE,11/29/2017
ARMENIA - MOBILE - VIVACELL,37493,$0.1516 ,DECREASE,11/29/2017
ARMENIA - MOBILE - VIVACELL,37494,$0.1516 ,DECREASE,11/29/2017
ARMENIA - MOBILE - VIVACELL,37498,$0.1516 ,DECREASE,11/29/2017
ARMENIA - NAGORNY KARABAKH FIXED,37447,$0.0831 ,CURRENT,08/02/2017
ARMENIA - NAGORNY KARABAKH MOBILE,37497,$0.1305 ,CURRENT,08/02/2017
ARMENIA - PROPER,374,$0.1489 ,CURRENT,10/04/2017
ARMENIA - YEREVAN,37410,$0.1240 ,DECREASE,11/29/2017
ARUBA - MOBILE - DIGICEL,29773,$0.1619 ,INCREASE,11/29/2017
ARUBA - MOBILE - DIGICEL,29774,$0.1619 ,INCREASE,11/29/2017
ARUBA - MOBILE - DIGICEL,297630,$0.1619 ,INCREASE,11/29/2017
ARUBA - MOBILE - DIGICEL,297640,$0.1619 ,INCREASE,11/29/2017
ARUBA - MOBILE - DIGICEL,297641,$0.1619 ,INCREASE,11/29/2017
ARUBA - MOBILE - MIO,297600,$0.1556 ,DECREASE,11/29/2017
ARUBA - MOBILE - MIO,297622,$0.1556 ,DECREASE,11/29/2017
ARUBA - MOBILE - OTHER CARRIERS,29756,$0.1619 ,CURRENT,05/31/2017
ARUBA - MOBILE - OTHER CARRIERS,29759,$0.1619 ,CURRENT,05/31/2017
ARUBA - MOBILE - OTHER CARRIERS,29796,$0.1619 ,CURRENT,05/31/2017
ARUBA - MOBILE - OTHER CARRIERS,29799,$0.1619 ,CURRENT,05/31/2017
ARUBA - MOBILE - OTHER CARRIERS,297660,$0.1619 ,CURRENT,05/31/2017
ARUBA - MOBILE - OTHER CARRIERS,297661,$0.1619 ,CURRENT,05/31/2017
ARUBA - MOBILE - OTHER CARRIERS,297690,$0.1619 ,CURRENT,05/31/2017
ARUBA - PROPER,297,$0.0705 ,CURRENT,09/13/2017
ASCENSION ISLAND - PROPER,247,$0.9799 ,CURRENT,11/02/2016
AUSTRALIA - ADELAIDE,6187,$0.0071 ,INCREASE,11/29/2017
AUSTRALIA - ADELAIDE,61881,$0.0071 ,INCREASE,11/29/2017
AUSTRALIA - ADELAIDE,61882,$0.0071 ,INCREASE,11/29/2017
AUSTRALIA - ADELAIDE,61883,$0.0071 ,INCREASE,11/29/2017
AUSTRALIA - ADELAIDE,61884,$0.0071 ,INCREASE,11/29/2017
AUSTRALIA - BRISBANE,6173,$0.0071 ,INCREASE,11/29/2017
AUSTRALIA - CANBERRA,61261,$0.0069 ,CURRENT,11/15/2017
AUSTRALIA - CANBERRA,61262,$0.0069 ,CURRENT,11/15/2017
AUSTRALIA - CHRISTMAS ISLAND,6189164,$0.0080 ,CURRENT,10/18/2017
AUSTRALIA - CHRISTMAS ISLAND,61891006,$0.0080 ,CURRENT,10/18/2017
AUSTRALIA - CHRISTMAS ISLAND,61891007,$0.0080 ,CURRENT,10/18/2017
AUSTRALIA - CHRISTMAS ISLAND,61891008,$0.0080 ,CURRENT,10/18/2017
AUSTRALIA - COCOS ISLANDS,6189162,$0.0080 ,CURRENT,10/18/2017
AUSTRALIA - COCOS ISLANDS,61891010,$0.0080 ,CURRENT,10/18/2017
AUSTRALIA - COCOS ISLANDS,61891011,$0.0080 ,CURRENT,10/18/2017
AUSTRALIA - COCOS ISLANDS,61891012,$0.0080 ,CURRENT,10/18/2017
AUSTRALIA - MELBOURNE,6138,$0.0071 ,INCREASE,11/29/2017
AUSTRALIA - MELBOURNE,6139,$0.0071 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - HUTCHISON,61425,$0.0123 ,CURRENT,08/16/2017
AUSTRALIA - MOBILE - HUTCHISON,61430,$0.0123 ,CURRENT,08/16/2017
AUSTRALIA - MOBILE - HUTCHISON,61433,$0.0123 ,CURRENT,08/16/2017
AUSTRALIA - MOBILE - OPTUS,61401,$0.0119 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - OPTUS,61402,$0.0119 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - OPTUS,61403,$0.0119 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - OPTUS,61411,$0.0119 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - OPTUS,61412,$0.0119 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - OPTUS,61413,$0.0119 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - OPTUS,61421,$0.0119 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - OPTUS,61422,$0.0119 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - OPTUS,61423,$0.0119 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - OPTUS,61431,$0.0119 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - OPTUS,61432,$0.0119 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - OPTUS,61434,$0.0119 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - OPTUS,61435,$0.0119 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - OPTUS,61466,$0.0119 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - OPTUS,61478,$0.0119 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - OPTUS,61481,$0.0119 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - OPTUS,614683,$0.0119 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - OPTUS,614684,$0.0119 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - OPTUS,614685,$0.0119 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - OPTUS,614686,$0.0119 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - OPTUS,614687,$0.0119 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - OPTUS,614688,$0.0119 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - OPTUS,614689,$0.0119 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - OPTUS,614790,$0.0119 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - OPTUS,614791,$0.0119 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - OPTUS,614820,$0.0119 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - OTHER CARRIERS,61469,$0.0176 ,CURRENT,11/01/2017
AUSTRALIA - MOBILE - OTHER CARRIERS,61470,$0.0176 ,CURRENT,11/01/2017
AUSTRALIA - MOBILE - OTHER CARRIERS,614888,$0.0176 ,CURRENT,11/01/2017
AUSTRALIA - MOBILE - OTHER CARRIERS,6142000,$0.0176 ,CURRENT,11/01/2017
AUSTRALIA - MOBILE - OTHER CARRIERS,6142001,$0.0176 ,CURRENT,11/01/2017
AUSTRALIA - MOBILE - OTHER CARRIERS,6142002,$0.0176 ,CURRENT,11/01/2017
AUSTRALIA - MOBILE - OTHER CARRIERS,6142010,$0.0176 ,CURRENT,11/01/2017
AUSTRALIA - MOBILE - OTHER CARRIERS,6148984,$0.0176 ,CURRENT,11/01/2017
AUSTRALIA - MOBILE - TELSTRA,61400,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,61407,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,61408,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,61409,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,61417,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,61418,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,61419,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,61427,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,61428,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,61429,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,61437,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,61438,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,61439,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,61447,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,61448,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,61455,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,61456,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,61457,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,61458,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,61459,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,61467,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,61477,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,61487,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,61497,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,61498,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,61499,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,614444,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,614880,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,614881,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,614882,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,614883,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,614884,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,614885,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,614886,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,614887,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,614889,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,614900,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,614901,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,614902,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - TELSTRA,614903,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - VODAFONE,61404,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - VODAFONE,61405,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - VODAFONE,61406,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - VODAFONE,61410,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - VODAFONE,61414,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - VODAFONE,61415,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - VODAFONE,61416,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - VODAFONE,61424,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - VODAFONE,61426,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - VODAFONE,61449,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - VODAFONE,61450,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - VODAFONE,61451,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - VODAFONE,61452,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - VODAFONE,61453,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - VODAFONE,614202,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - VODAFONE,614203,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - VODAFONE,614204,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - VODAFONE,614205,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - VODAFONE,614206,$0.0120 ,INCREASE,11/29/2017
AUSTRALIA - MOBILE - VODAFONE,614207,$0.0120 ,INCREASE,11/29/2017
