country,code_name,code,rate
Colombia,Colombia LEX,5722078,0.029191
Colombia,Colombia LEX,5722077,0.029191
Colombia,Colombia LEX,5722075,0.029191
Colombia,Colombia LEX,5722074,0.029191
Colombia,Colombia LEX,5722069,0.029191
Colombia,Colombia LEX,5722068,0.029191
Colombia,Colombia LEX,5722067,0.029191
Colombia,Colombia LEX,5722066,0.029191
Colombia,Colombia LEX,5722063,0.029191
Colombia,Colombia LEX,5722037,0.029191
Colombia,Colombia LEX,5722036,0.029191
Colombia,Colombia LEX,5722035,0.029191
Colombia,Colombia LEX,5722034,0.029191
Colombia,Colombia LEX,5722033,0.029191
Colombia,Colombia LEX,5722032,0.029191
Colombia,Colombia LEX,5722023,0.029191
Colombia,Colombia LEX,5722021,0.029191
Colombia,Colombia LEX,5722012,0.029191
Colombia,Colombia LEX,5722004,0.029191
Colombia,Colombia LEX,5722003,0.029191
Colombia,Colombia LEX,5722002,0.029191
Colombia,Colombia LEX,5719319,0.029191
Colombia,Colombia LEX,5719315,0.029191
Colombia,Colombia LEX,5719312,0.029191
Colombia,Colombia LEX,5719310,0.029191
Colombia,Colombia LEX,5719309,0.029191
Colombia,Colombia LEX,5719306,0.029191
Colombia,Colombia LEX,5719304,0.029191
Colombia,Colombia LEX,5719303,0.029191
Colombia,Colombia LEX,5719301,0.029191
Colombia,Colombia LEX,5719289,0.029191
Colombia,Colombia LEX,5719284,0.029191
Colombia,Colombia LEX,5719283,0.029191
Colombia,Colombia LEX,5719282,0.029191
Colombia,Colombia LEX,5719281,0.029191
Colombia,Colombia Bogota,5719277,0.024747
Colombia,Colombia Bogota,5719245,0.024747
Colombia,Colombia LEX,5718993,0.029191
Colombia,Colombia LEX,5718992,0.029191
Colombia,Colombia LEX,5718991,0.029191
Colombia,Colombia LEX,5718990,0.029191
Colombia,Colombia LEX,5718981,0.029191
Colombia,Colombia LEX,5718980,0.029191
Colombia,Colombia LEX,5718974,0.029191
Colombia,Colombia LEX,5718973,0.029191
Colombia,Colombia LEX,5718972,0.029191
Colombia,Colombia LEX,5718971,0.029191
Colombia,Colombia LEX,5718970,0.029191
Colombia,Colombia LEX,5718963,0.029191
Colombia,Colombia LEX,5718962,0.029191
Colombia,Colombia LEX,5718961,0.029191
Colombia,Colombia LEX,5718960,0.029191
Colombia,Colombia LEX,5718911,0.029191
Colombia,Colombia LEX,5718910,0.029191
Colombia,Colombia LEX,5718909,0.029191
Colombia,Colombia LEX,5718908,0.029191
Colombia,Colombia LEX,5718904,0.029191
Colombia,Colombia LEX,5718903,0.029191
Colombia,Colombia LEX,5718902,0.029191
Colombia,Colombia LEX,5718901,0.029191
Colombia,Colombia LEX,5718900,0.029191
Colombia,Colombia LEX,5718879,0.029191
Colombia,Colombia LEX,5718878,0.029191
Colombia,Colombia LEX,5718876,0.029191
Colombia,Colombia LEX,5718875,0.029191
Colombia,Colombia LEX,5718874,0.029191
Colombia,Colombia LEX,5718873,0.029191
Colombia,Colombia LEX,5718871,0.029191
Colombia,Colombia LEX,5718870,0.029191
Colombia,Colombia LEX,5718839,0.029191
Colombia,Colombia LEX,5718838,0.029191
Colombia,Colombia LEX,5718837,0.029191
Colombia,Colombia LEX,5718836,0.029191
Colombia,Colombia LEX,5718834,0.029191
Colombia,Colombia LEX,5718833,0.029191
Colombia,Colombia LEX,5718832,0.029191
Colombia,Colombia LEX,5718831,0.029191
Colombia,Colombia LEX,5718830,0.029191
Colombia,Colombia Proper,5718824,0.029569
Colombia,Colombia Proper,5718823,0.029569
Colombia,Colombia Proper,5718822,0.029569
Colombia,Colombia LEX,5718821,0.029569
Colombia,Colombia LEX,5718820,0.029569
Colombia,Colombia LEX,5718819,0.029191
Colombia,Colombia LEX,5718818,0.029191
Colombia,Colombia LEX,5718816,0.029191
Colombia,Colombia LEX,5718810,0.029191
Colombia,Colombia LEX,5718799,0.029191
Colombia,Colombia LEX,5718794,0.029191
Colombia,Colombia LEX,5718793,0.029191
Colombia,Colombia LEX,5718792,0.029191
Colombia,Colombia LEX,5718791,0.029191
Colombia,Colombia LEX,5718790,0.029191
Colombia,Colombia LEX,5718789,0.029569
Colombia,Colombia LEX,5718788,0.029569
Colombia,Colombia LEX,5718786,0.029569
Colombia,Colombia LEX,5718785,0.029569
Colombia,Colombia LEX,5718782,0.029191
Colombia,Colombia LEX,5718781,0.029191
Colombia,Colombia LEX,5718780,0.029191
Colombia,Colombia LEX,5718771,0.029191
Colombia,Colombia LEX,5718722,0.029191
Colombia,Colombia LEX,5718721,0.029191
Colombia,Colombia LEX,5718720,0.029191
Colombia,Colombia LEX,5718656,0.029569
Colombia,Colombia LEX,5718648,0.029191
Colombia,Colombia LEX,5718647,0.029191
Colombia,Colombia Bogota,5718643,0.024747
Colombia,Colombia LEX,5718409,0.029191
Colombia,Colombia LEX,5718408,0.029191
Colombia,Colombia LEX,5718407,0.029191
Colombia,Colombia LEX,5718406,0.029191
Colombia,Colombia LEX,5718405,0.029191
Colombia,Colombia LEX,5718404,0.029191
Colombia,Colombia LEX,5718403,0.029191
Colombia,Colombia Bogota,5718401,0.029569
Colombia,Colombia Bogota,5718400,0.029569
Colombia,Colombia LEX,5718388,0.029569
Colombia,Colombia LEX,5718385,0.029191
Colombia,Colombia LEX,5718383,0.029191
Colombia,Colombia LEX,5718379,0.029191
Colombia,Colombia LEX,5718378,0.029191
Colombia,Colombia LEX,5718377,0.029191
Colombia,Colombia LEX,5718374,0.029191
Colombia,Colombia LEX,5718373,0.029191
Colombia,Colombia LEX,5718372,0.029191
Colombia,Colombia LEX,5718371,0.029191
Colombia,Colombia LEX,5718370,0.029191
Colombia,Colombia LEX,5718364,0.029191
Colombia,Colombia LEX,5718363,0.029191
Colombia,Colombia LEX,5718359,0.029191
Colombia,Colombia LEX,5718350,0.029191
Colombia,Colombia LEX,5718298,0.029191
Colombia,Colombia LEX,5718256,0.029191
Colombia,Colombia LEX,5718255,0.029191
Colombia,Colombia LEX,5718254,0.029191
Colombia,Colombia LEX,5718253,0.029191
Colombia,Colombia LEX,5718252,0.029191
Colombia,Colombia LEX,5718251,0.029191
Colombia,Colombia LEX,5718250,0.029191
Colombia,Colombia LEX,5718230,0.029191
Colombia,Colombia LEX,574679,0.029191
Colombia,Colombia Cali,572380,0.018834
Colombia,Colombia Proper,572307,0.025425
Colombia,Colombia Proper,572306,0.025425
Colombia,Colombia Proper,572305,0.025425
Colombia,Colombia Proper,572304,0.025425
Colombia,Colombia LEX,572290,0.029191
Colombia,Colombia Proper,572287,0.025425
Colombia,Colombia Proper,572286,0.021244
Colombia,Colombia Cali,572285,0.025425
Colombia,Colombia LEX,578878,0.029191
Colombia,Colombia LEX,578768,0.029191
Colombia,Colombia LEX,578765,0.029191
Colombia,Colombia LEX,578763,0.029191
Colombia,Colombia LEX,578762,0.029191
Colombia,Colombia LEX,578761,0.029191
Colombia,Colombia LEX,578760,0.029191
Colombia,Colombia LEX,578759,0.029191
Colombia,Colombia LEX,578754,0.029191
Colombia,Colombia LEX,578753,0.029191
Colombia,Colombia LEX,578752,0.029191
Colombia,Colombia LEX,578750,0.029191
Colombia,Colombia LEX,578687,0.029191
Colombia,Colombia LEX,578676,0.029191
Colombia,Colombia LEX,578675,0.029191
Colombia,Colombia LEX,578648,0.029191
Colombia,Colombia Pereira,576916,0.027496
Colombia,Colombia LEX,576914,0.029191
Colombia,Colombia LEX,576913,0.029191
Colombia,Colombia LEX,576912,0.029191
Colombia,Colombia LEX,576911,0.029191
Colombia,Colombia Proper,576910,0.020151
Colombia,Colombia Pereira,576909,0.027496
Colombia,Colombia Proper,576899,0.020151
Colombia,Colombia Proper,576898,0.020151
Colombia,Colombia Proper,576897,0.020151
Colombia,Colombia Proper,576896,0.020151
Colombia,Colombia Proper,576895,0.020151
Colombia,Colombia Proper,576893,0.020151
Colombia,Colombia Pereira,576891,0.020151
Colombia,Colombia Pereira,576890,0.020151
Colombia,Colombia LEX,576869,0.029191
Colombia,Colombia LEX,576868,0.029191
Colombia,Colombia LEX,576867,0.029191
Colombia,Colombia LEX,576866,0.029191
Colombia,Colombia LEX,576865,0.029191
Colombia,Colombia LEX,576864,0.029191
Colombia,Colombia LEX,576860,0.029191
Colombia,Colombia Armenia,576749,0.020529
Colombia,Colombia Armenia,576748,0.020529
Colombia,Colombia Armenia,576747,0.020529
Colombia,Colombia Armenia,576746,0.020529
Colombia,Colombia Armenia,576745,0.020529
Colombia,Colombia Armenia,576744,0.020529
Colombia,Colombia Armenia,576741,0.020529
Colombia,Colombia Armenia,576740,0.020529
Colombia,Colombia Armenia,576739,0.020529
Colombia,Colombia Armenia,576738,0.020529
Colombia,Colombia Armenia,576737,0.020529
Colombia,Colombia Armenia,576736,0.028024
Colombia,Colombia Pereira,576735,0.020529
Colombia,Colombia Pereira,576734,0.020529
Colombia,Colombia Proper,576732,0.020529
Colombia,Colombia Proper,576731,0.020529
Colombia,Colombia LEX,576356,0.029191
Colombia,Colombia LEX,576353,0.029191
Colombia,Colombia LEX,576352,0.029191
Colombia,Colombia Pereira,576351,0.027496
Colombia,Colombia Proper,576349,0.028024
Colombia,Colombia Pereira,576348,0.028024
Colombia,Colombia Pereira,576347,0.028024
Colombia,Colombia Pereira,576346,0.028024
Colombia,Colombia Pereira,576345,0.028024
Colombia,Colombia Pereira,576344,0.028024
Colombia,Colombia Pereira,576341,0.028024
Colombia,Colombia Pereira,576340,0.028024
Colombia,Colombia Pereira,576338,0.028024
Colombia,Colombia Pereira,576337,0.028024
Colombia,Colombia Pereira,576336,0.028024
Colombia,Colombia Pereira,576335,0.028024
Colombia,Colombia Pereira,576334,0.028024
Colombia,Colombia Pereira,576333,0.028024
Colombia,Colombia Pereira,576332,0.028024
Colombia,Colombia Pereira,576331,0.028024
Colombia,Colombia Pereira,576330,0.028024
Colombia,Colombia Barranquilla,575912,0.02373
Colombia,Colombia Barranquilla,575905,0.02373
Colombia,Colombia LEX,575729,0.029191
Colombia,Colombia LEX,575728,0.029191
Colombia,Colombia LEX,575723,0.029191
Colombia,Colombia LEX,575722,0.018269
Colombia,Colombia LEX,575721,0.029191
Colombia,Colombia LEX,575720,0.029191
Colombia,Colombia Proper,575694,0.024634
Colombia,Colombia Proper,575693,0.024634
Colombia,Colombia Proper,575691,0.024634
Colombia,Colombia Proper,575690,0.024634
Colombia,Colombia LEX,575689,0.029191
Colombia,Colombia LEX,575688,0.029191
Colombia,Colombia LEX,575687,0.029191
Colombia,Colombia LEX,575686,0.029191
Colombia,Colombia LEX,575685,0.029191
Colombia,Colombia LEX,575683,0.029191
Colombia,Colombia LEX,575682,0.029191
Colombia,Colombia Cartagena,575681,0.018269
Colombia,Colombia Cartagena,575680,0.018269
Colombia,Colombia Proper,575645,0.024634
Colombia,Colombia Proper,575643,0.024634
Colombia,Colombia LEX,575585,0.029191
Colombia,Colombia LEX,575584,0.029191
Colombia,Colombia LEX,575577,0.029191
Colombia,Colombia LEX,575576,0.029191
Colombia,Colombia LEX,575575,0.029191
Colombia,Colombia LEX,575429,0.029191
Colombia,Colombia LEX,575427,0.029191
Colombia,Colombia LEX,575425,0.029191
Colombia,Colombia LEX,575424,0.029191
Colombia,Colombia LEX,575399,0.029191
Colombia,Colombia Barranquilla,575398,0.02373
Colombia,Colombia Barranquilla,575397,0.02373
Colombia,Colombia Barranquilla,575396,0.02373
Colombia,Colombia Barranquilla,575395,0.02373
Colombia,Colombia Barranquilla,575394,0.02373
Colombia,Colombia Proper,575392,0.02373
Colombia,Colombia Barranquilla,575391,0.02373
Colombia,Colombia Barranquilla,575390,0.02373
Colombia,Colombia LEX,575289,0.029191
Colombia,Colombia LEX,575288,0.029191
Colombia,Colombia LEX,575287,0.029191
Colombia,Colombia LEX,575286,0.029191
Colombia,Colombia LEX,575285,0.029191
Colombia,Colombia LEX,575284,0.029191
Colombia,Colombia LEX,575283,0.029191
Colombia,Colombia LEX,575275,0.029191
Colombia,Colombia LEX,575274,0.029191
Colombia,Colombia LEX,574925,0.026894
Colombia,Colombia LEX,574922,0.026894
Colombia,Colombia Medellin,574917,0.026894
Colombia,Colombia LEX,574914,0.026894
Colombia,Colombia Medellin,574913,0.026894
Colombia,Colombia LEX,574898,0.029191
Colombia,Colombia LEX,574894,0.029191
Colombia,Colombia LEX,574796,0.029191
Colombia,Colombia LEX,574795,0.029191
Colombia,Colombia LEX,574792,0.029191
Colombia,Colombia LEX,574791,0.029191
Colombia,Colombia Mobile - Other Carriers,573235,0.01921
Colombia,Colombia Mobile - Other Carriers,573234,0.01921
Colombia,Colombia Mobile - Other Carriers,573233,0.01921
Colombia,Colombia Mobile - Other Carriers,573232,0.01921
Colombia,Colombia Cali,572952,0.021244
Colombia,Colombia Cali,572928,0.021244
Colombia,Colombia Proper,572924,0.021244
Colombia,Colombia LEX,572923,0.029191
Colombia,Colombia Cali,572920,0.017326
Colombia,Colombia Proper,572915,0.021244
Colombia,Colombia Proper,572909,0.021244
Colombia,Colombia Cali,572905,0.021244
Colombia,Colombia LEX,572829,0.029191
Colombia,Colombia LEX,572828,0.029191
Colombia,Colombia LEX,572826,0.029191
Colombia,Colombia LEX,572825,0.029191
Colombia,Colombia LEX,572818,0.029191
Colombia,Colombia LEX,572779,0.029191
Colombia,Colombia LEX,572778,0.029191
Colombia,Colombia LEX,572777,0.029191
Colombia,Colombia LEX,572775,0.029191
Colombia,Colombia LEX,572728,0.029191
Colombia,Colombia LEX,572727,0.029191
Colombia,Colombia LEX,572726,0.029191
Colombia,Colombia LEX,572724,0.029191
Colombia,Colombia LEX,572700,0.029191
Colombia,Colombia Cali,572679,0.018834
Colombia,Colombia Cali,572678,0.018834
Colombia,Colombia Cali,572659,0.025425
Colombia,Colombia Cali,572656,0.025425
Colombia,Colombia Cali,572655,0.025425
Colombia,Colombia Cali,572654,0.025425
Colombia,Colombia Cali,572653,0.025425
Colombia,Colombia Cali,572621,0.018834
Colombia,Colombia Cali,572620,0.018834
Colombia,Colombia Cali,572489,0.018834
Colombia,Colombia Cali,572488,0.018834
Colombia,Colombia Cali,572487,0.018834
Colombia,Colombia Cali,572486,0.018834
Colombia,Colombia Cali,572485,0.018834
Colombia,Colombia Cali,572484,0.018834
Colombia,Colombia Cali,572405,0.018834
Colombia,Colombia Cali,572404,0.018834
Colombia,Colombia Cali,572403,0.018834
Colombia,Colombia Cali,572402,0.018834
Colombia,Colombia Cali,572401,0.018834
Colombia,Colombia Cali,572400,0.018834
Colombia,Colombia Cali,572396,0.018834
Colombia,Colombia Cali,572395,0.018834
Colombia,Colombia Cali,572394,0.018834
Colombia,Colombia Cali,572393,0.018834
Colombia,Colombia Cali,572392,0.018834
Colombia,Colombia Cali,572391,0.018834
Colombia,Colombia Cali,572390,0.018834
Colombia,Colombia Cali,572387,0.025425
Colombia,Colombia Cali,572386,0.025425
Colombia,Colombia Cali,572385,0.025425
Colombia,Colombia Cali,572384,0.025425
Colombia,Colombia Cali,572383,0.025425
Colombia,Colombia Cali,572382,0.018834
Colombia,Colombia Cali,572381,0.018834
Colombia,Colombia LEX,572279,0.029191
Colombia,Colombia LEX,572278,0.029191
Colombia,Colombia LEX,572277,0.029191
Colombia,Colombia LEX,572269,0.029191
Colombia,Colombia LEX,572267,0.029191
Colombia,Colombia LEX,572265,0.029191
Colombia,Colombia LEX,572264,0.029191
Colombia,Colombia LEX,572257,0.029191
Colombia,Colombia Proper,572256,0.029191
Colombia,Colombia LEX,572255,0.029191
Colombia,Colombia LEX,572254,0.029191
Colombia,Colombia LEX,572253,0.029191
Colombia,Colombia LEX,572252,0.029191
Colombia,Colombia LEX,572251,0.029191
Colombia,Colombia LEX,572250,0.029191
Colombia,Colombia LEX,572249,0.029191
Colombia,Colombia LEX,572247,0.029191
Colombia,Colombia LEX,572245,0.029191
Colombia,Colombia LEX,572244,0.029191
Colombia,Colombia LEX,572243,0.029191
Colombia,Colombia LEX,572242,0.029191
Colombia,Colombia LEX,572241,0.029191
Colombia,Colombia LEX,572240,0.029191
Colombia,Colombia LEX,572237,0.029191
Colombia,Colombia LEX,572236,0.029191
Colombia,Colombia LEX,572229,0.029191
Colombia,Colombia LEX,572223,0.029191
Colombia,Colombia LEX,572222,0.029191
Colombia,Colombia LEX,572220,0.029191
Colombia,Colombia LEX,572219,0.029191
Colombia,Colombia LEX,572218,0.029191
Colombia,Colombia LEX,572217,0.029191
Colombia,Colombia LEX,572215,0.029191
Colombia,Colombia LEX,572214,0.029191
Colombia,Colombia LEX,572213,0.029191
Colombia,Colombia LEX,572208,0.029191
Colombia,Colombia LEX,572205,0.029191
Colombia,Colombia LEX,571934,0.029191
Colombia,Colombia LEX,571933,0.029191
Colombia,Colombia LEX,571932,0.029191
Colombia,Colombia Proper,571931,0.024747
Colombia,Colombia LEX,571929,0.029191
Colombia,Colombia LEX,571927,0.029191
Colombia,Colombia LEX,571926,0.029191
Colombia,Colombia LEX,571925,0.029191
Colombia,Colombia LEX,571924,0.029191
Colombia,Colombia LEX,571923,0.029191
Colombia,Colombia Bogota,571921,0.024747
Colombia,Colombia Bogota,571920,0.024747
Colombia,Colombia LEX,571895,0.029191
Colombia,Colombia Bogota,571893,0.024747
Colombia,Colombia LEX,571892,0.029191
Colombia,Colombia LEX,571890,0.029569
Colombia,Colombia LEX,571889,0.029191
Colombia,Colombia Proper,571888,0.024747
Colombia,Colombia Proper,571887,0.029569
Colombia,Colombia Bogota,571885,0.029569
Colombia,Colombia Proper,571884,0.024747
Colombia,Colombia LEX,571883,0.029569
Colombia,Colombia LEX,571881,0.029569
Colombia,Colombia LEX,571880,0.029191
Colombia,Colombia LEX,571879,0.029569
Colombia,Colombia Bogota,571875,0.024747
Colombia,Colombia Bogota,571874,0.024747
Colombia,Colombia LEX,571873,0.029191
Colombia,Colombia LEX,571871,0.029191
Colombia,Colombia Proper,571870,0.024747
Colombia,Colombia LEX,571868,0.029191
Colombia,Colombia LEX,571867,0.029191
Colombia,Colombia LEX,571866,0.029191
Colombia,Colombia Proper,571865,0.024747
Colombia,Colombia Bogota,571863,0.029569
Colombia,Colombia Bogota,571862,0.029569
Colombia,Colombia Bogota,571861,0.024747
Colombia,Colombia Bogota,571860,0.024747
Colombia,Colombia LEX,571849,0.029191
Colombia,Colombia LEX,571848,0.029191
Colombia,Colombia LEX,571847,0.029191
Colombia,Colombia LEX,571846,0.029191
Colombia,Colombia LEX,571845,0.029191
Colombia,Colombia LEX,571844,0.029191
Colombia,Colombia LEX,571843,0.029191
Colombia,Colombia LEX,571842,0.029191
Colombia,Colombia LEX,571839,0.029191
Colombia,Colombia LEX,571837,0.029569
Colombia,Colombia LEX,571836,0.029569
Colombia,Colombia LEX,571835,0.029569
Colombia,Colombia LEX,571834,0.029191
Colombia,Colombia LEX,571824,0.029191
Colombia,Colombia Bogota,571822,0.024747
Colombia,Colombia Proper,571821,0.024747
Colombia,Colombia Bogota,571820,0.024747
Colombia,Colombia LEX,57878,0.029191
Colombia,Colombia LEX,57893,0.029191
Colombia,Colombia LEX,57889,0.029191
Colombia,Colombia LEX,57884,0.029191
Colombia,Colombia LEX,57883,0.029191
Colombia,Colombia LEX,57880,0.029191
Colombia,Colombia LEX,57879,0.029191
Colombia,Colombia LEX,57877,0.029191
Colombia,Colombia LEX,57873,0.029191
Colombia,Colombia LEX,57872,0.029191
Colombia,Colombia LEX,57870,0.029191
Colombia,Colombia LEX,57865,0.029191
Colombia,Colombia LEX,57862,0.029191
Colombia,Colombia LEX,57856,0.029191
Colombia,Colombia LEX,57852,0.029191
Colombia,Colombia LEX,57847,0.029191
Colombia,Colombia LEX,57846,0.029191
Colombia,Colombia LEX,57842,0.029191
Colombia,Colombia LEX,57832,0.029191
Colombia,Colombia LEX,57828,0.029191
Colombia,Colombia LEX,57825,0.029191
Colombia,Colombia LEX,57792,0.029191
Colombia,Colombia LEX,57789,0.029191
Colombia,Colombia Proper,57788,0.029191
Colombia,Colombia LEX,57786,0.029191
Colombia,Colombia LEX,57784,0.029191
Colombia,Colombia LEX,57783,0.029191
Colombia,Colombia LEX,57782,0.029191
Colombia,Colombia LEX,57781,0.029191
Colombia,Colombia LEX,57780,0.029191
Colombia,Colombia LEX,57779,0.029191
Colombia,Colombia LEX,57778,0.029191
Colombia,Colombia LEX,57777,0.029191
Colombia,Colombia LEX,57776,0.029191
Colombia,Colombia LEX,57775,0.029191
Colombia,Colombia LEX,57774,0.029191
Colombia,Colombia LEX,57773,0.029191
Colombia,Colombia LEX,57772,0.029191
Colombia,Colombia LEX,57771,0.029191
Colombia,Colombia Bucaramanga,57764,0.016385
Colombia,Colombia Bucaramanga,57763,0.016385
Colombia,Colombia LEX,57762,0.029191
Colombia,Colombia LEX,57756,0.029191
Colombia,Colombia LEX,57755,0.029191
Colombia,Colombia LEX,57754,0.029191
Colombia,Colombia LEX,57753,0.029191
Colombia,Colombia LEX,57752,0.029191
Colombia,Colombia LEX,57751,0.029191
Colombia,Colombia Manizales,57688,0.020151
Colombia,Colombia Manizales,57687,0.020151
Colombia,Colombia LEX,57685,0.029191
Colombia,Colombia LEX,57684,0.029191
Colombia,Colombia LEX,57683,0.029191
Colombia,Colombia LEX,57681,0.029191
Colombia,Colombia Proper,57680,0.020151
Colombia,Colombia LEX,57676,0.029191
Colombia,Colombia LEX,57675,0.029191
Colombia,Colombia LEX,57656,0.029191
Colombia,Colombia LEX,57636,0.029191
Colombia,Colombia Proper,57635,0.029569
Colombia,Colombia Proper,57634,0.027496
Colombia,Colombia Pereira,57633,0.027496
Colombia,Colombia Pereira,57632,0.027496
Colombia,Colombia Pereira,57631,0.027496
Colombia,Colombia LEX,57628,0.029191
Colombia,Colombia LEX,57587,0.029191
Colombia,Colombia LEX,57584,0.029191
Colombia,Colombia LEX,57577,0.029191
Colombia,Colombia LEX,57572,0.029569
Colombia,Colombia LEX,57571,0.029191
Colombia,Colombia Proper,57569,0.018269
Colombia,Colombia Cartagena,57567,0.018269
Colombia,Colombia Cartagena,57566,0.018269
Colombia,Colombia Cartagena,57565,0.018269
Colombia,Colombia Proper,57564,0.018269
Colombia,Colombia LEX,57563,0.029191
Colombia,Colombia LEX,57562,0.029191
Colombia,Colombia LEX,57556,0.029191
Colombia,Colombia LEX,57555,0.029191
Colombia,Colombia LEX,57552,0.029191
Colombia,Colombia LEX,57550,0.029191
Colombia,Colombia LEX,57548,0.029191
Colombia,Colombia LEX,57547,0.029191
Colombia,Colombia LEX,57546,0.029191
Colombia,Colombia LEX,57541,0.029191
Colombia,Colombia Barranquilla,57538,0.02373
Colombia,Colombia Barranquilla,57537,0.02373
Colombia,Colombia Barranquilla,57536,0.02373
Colombia,Colombia Barranquilla,57535,0.02373
Colombia,Colombia Barranquilla,57534,0.02373
Colombia,Colombia Barranquilla,57533,0.02373
Colombia,Colombia Barranquilla,57532,0.02373
Colombia,Colombia Barranquilla,57531,0.02373
Colombia,Colombia Barranquilla,57530,0.02373
Colombia,Colombia LEX,57529,0.029191
Colombia,Colombia Medellin,57495,0.026894
Colombia,Colombia LEX,57493,0.029191
Colombia,Colombia LEX,57492,0.029191
Colombia,Colombia LEX,57491,0.029191
Colombia,Colombia Proper,57490,0.026894
Colombia,Colombia LEX,57488,0.029191
Colombia,Colombia LEX,57487,0.029191
Colombia,Colombia LEX,57486,0.029191
Colombia,Colombia LEX,57485,0.029191
Colombia,Colombia LEX,57484,0.029191
Colombia,Colombia LEX,57483,0.029191
Colombia,Colombia LEX,57482,0.029191
Colombia,Colombia LEX,57481,0.029191
Colombia,Colombia LEX,57477,0.029191
Colombia,Colombia LEX,57476,0.029191
Colombia,Colombia LEX,57475,0.029191
Colombia,Colombia LEX,57468,0.029191
Colombia,Colombia Medellin,57461,0.026894
Colombia,Colombia Medellin,57460,0.026894
Colombia,Colombia Medellin,57415,0.026894
Colombia,Colombia Mobile - Other Carriers,57350,0.032016
Colombia,Colombia Mobile - Other Carriers,57322,0.012769
Colombia,Colombia Mobile - Comcel,57321,0.012769
Colombia,Colombia Mobile - Comcel,57320,0.012769
Colombia,Colombia Mobile - Other Carriers,57319,0.019323
Colombia,Colombia Mobile - Movistar,57318,0.019323
Colombia,Colombia Mobile - Movistar,57317,0.019323
Colombia,Colombia Mobile - Movistar,57316,0.019323
Colombia,Colombia Mobile - Movistar,57315,0.019323
Colombia,Colombia Mobile - Comcel,57314,0.012769
Colombia,Colombia Mobile - Comcel,57313,0.012769
Colombia,Colombia Mobile - Comcel,57312,0.012769
Colombia,Colombia Mobile - Comcel,57311,0.012769
Colombia,Colombia Mobile - Comcel,57310,0.012769
Colombia,Colombia Mobile - Other Carriers,57305,0.019662
Colombia,Colombia Mobile - Tigo,57304,0.019662
Colombia,Colombia Mobile - Other Carriers,57303,0.019662
Colombia,Colombia Mobile - Other Carriers,57302,0.019662
Colombia,Colombia Mobile - Tigo,57301,0.019662
Colombia,Colombia Mobile - Tigo,57300,0.019662
Colombia,Colombia Cali,57289,0.021244
Colombia,Colombia Cali,57288,0.021244
Colombia,Colombia LEX,57284,0.029191
Colombia,Colombia LEX,57274,0.029191
Colombia,Colombia Proper,57269,0.021244
Colombia,Colombia Cali,57268,0.021244
Colombia,Colombia Cali,57267,0.021244
Colombia,Colombia Cali,57266,0.021244
Colombia,Colombia Cali,57265,0.021244
Colombia,Colombia Cali,57264,0.021244
Colombia,Colombia Cali,57262,0.021244
Colombia,Colombia Cali,57261,0.021244
Colombia,Colombia Cali,57260,0.021244
Colombia,Colombia Cali,57259,0.021244
Colombia,Colombia Cali,57255,0.021244
Colombia,Colombia Cali,57252,0.021244
Colombia,Colombia Cali,57251,0.021244
Colombia,Colombia Cali,57250,0.021244
Colombia,Colombia Cali,57248,0.021244
Colombia,Colombia Cali,57244,0.021244
Colombia,Colombia Cali,57243,0.021244
Colombia,Colombia Cali,57242,0.021244
Colombia,Colombia Cali,57241,0.021244
Colombia,Colombia Cali,57240,0.021244
Colombia,Colombia Cali,57239,0.021244
Colombia,Colombia Cali,57238,0.021244
Colombia,Colombia Cali,57237,0.021244
Colombia,Colombia LEX,57234,0.029191
Colombia,Colombia Cali,57233,0.021244
Colombia,Colombia Cali,57232,0.021244
Colombia,Colombia Cali,57231,0.021244
Colombia,Colombia Proper,57228,0.017326
Colombia,Colombia Bogota,57195,0.024747
Colombia,Colombia Bogota,57191,0.024747
Colombia,Colombia Bogota,57190,0.024747
Colombia,Colombia LEX,57185,0.029191
Colombia,Colombia LEX,57184,0.029569
Colombia,Colombia Bogota,57181,0.024747
Colombia,Colombia Bogota,57180,0.024747
Colombia,Colombia Proper,5753,0.029569
Colombia,Colombia Medellin,5745,0.026894
Colombia,Colombia Medellin,5744,0.026894
Colombia,Colombia Medellin,5743,0.026894
Colombia,Colombia Medellin,5742,0.026894
Colombia,Colombia Medellin,5740,0.026894
Colombia,Colombia Proper,5726,0.026744
Colombia,Colombia Proper,5725,0.026744
Colombia,Colombia Proper,5724,0.026744
Colombia,Colombia Proper,5723,0.026744
Colombia,Colombia Bogota,5717,0.024747
Colombia,Colombia Bogota,5716,0.024747
Colombia,Colombia Bogota,5715,0.024747
Colombia,Colombia Bogota,5714,0.024747
Colombia,Colombia Bogota,5713,0.024747
Colombia,Colombia Bogota,5712,0.024747
Colombia,Colombia Mobile - Other Carriers,573,0.0339
Colombia,Colombia Proper,57,0.024634
Comoros,Comoros Proper,2699109,0.372448
Comoros,Comoros Proper,2699108,0.372448
Comoros,Comoros Proper,2699107,0.372448
Comoros,Comoros Proper,2699106,0.372448
Comoros,Comoros Proper,2699105,0.372448
Comoros,Comoros Proper,2699004,0.372448
Comoros,Comoros Proper,2699003,0.372448
Comoros,Comoros Proper,2699002,0.372448
Comoros,Comoros Proper,2699001,0.372448
Comoros,Comoros Proper,2699000,0.372448
Comoros,Comoros Mobile,2693909,0.353351
